0,100000,100000
1,98972,99185
2,98897,99119
3,98848,99079
4,98810,99053
5,98780,99028
6,98755,99008
7,98731,98991
8,98711,98975
9,98693,98961
10,98679,98949
11,98666,98937
12,98655,98926
13,98637,98913
14,98609,98895
15,98567,98873
16,98509,98844
17,98436,98809
18,98351,98771
19,98255,98731
20,98152,98691
21,98041,98651
22,97923,98611
23,97802,98570
24,97684,98529
25,97571,98488
26,97465,98446
27,97366,98402
28,97269,98357
29,97173,98309
30,97074,98259
31,96972,98205
32,96866,98146
33,96755,98083
34,96637,98014
35,96511,97939
36,96375,97856
37,96230,97765
38,96074,97668
39,95905,97562
40,95724,97448
41,95529,97326
42,95320,97195
43,95096,97056
44,94858,96911
45,94605,96759
46,94334,96599
47,94047,96431
48,93745,96254
49,93432,96066
50,93110,95868
51,92779,95658
52,92433,95432
53,92069,95189
54,91681,94924
55,91264,94634
56,90812,94315
57,90324,93966
58,89796,93583
59,89227,93167
60,88614,92715
61,87953,92225
62,87237,91692
63,86459,91108
64,85606,90467
65,84672,89762
66,83648,88987
67,82531,88137
68,81322,87214
69,80024,86219
70,78637,85151
71,77152,84003
72,75563,82767
73,73876,81446
74,72098,80041
75,70231,78552
76,68256,76959
77,66159,75249
78,63945,73427
79,61624,71507
80,59196,69486
81,56659,67355
82,53990,65080
83,51146,62619
84,48085,59921
85,44799,56961
86,41317,53743
87,37699,50295
88,34018,46662
89,30348,42894
90,26753,39044
91,23291,35166
92,20008,31310
93,16940,27527
94,14118,23868
95,11564,20381
96,9309,17134
97,7368,14183
98,5736,11562
99,4399,9289
100,3327,7363
101,2480,5753
102,1820,4426
103,1314,3348
104,932,2489
105,649,1815
106,443,1296
107,296,905
108,193,617
109,123,410
110,77,265
111,46,166
112,27,101
113,15,59
114,8,33
115,4,18
116,2,9
117,1,4
118,1,2
119,0,1
