0,100000,100000
1,97063,97738
2,96894,97589
3,96792,97501
4,96713,97433
5,96644,97382
6,96584,97336
7,96530,97296
8,96482,97262
9,96436,97229
10,96396,97202
11,96362,97178
12,96331,97154
13,96291,97128
14,96234,97097
15,96155,97062
16,96056,97021
17,95939,96973
18,95798,96917
19,95641,96859
20,95473,96801
21,95293,96743
22,95119,96687
23,94950,96632
24,94792,96578
25,94633,96524
26,94476,96470
27,94311,96412
28,94147,96350
29,93975,96283
30,93790,96214
31,93599,96142
32,93401,96066
33,93195,95987
34,92970,95900
35,92735,95804
36,92493,95701
37,92273,95594
38,92072,95486
39,91866,95368
40,91646,95240
41,91410,95101
42,91155,94945
43,90885,94780
44,90594,94604
45,90280,94418
46,89941,94221
47,89577,94013
48,89193,93793
49,88795,93560
50,88385,93313
51,87963,93051
52,87524,92770
53,87064,92468
54,86576,92140
55,86053,91782
56,85491,91390
57,84886,90961
58,84234,90492
59,83535,89982
60,82783,89428
61,81974,88826
62,81102,88172
63,80160,87459
64,79142,86684
65,78039,85840
66,76846,84922
67,75558,83924
68,74175,82846
69,72699,81689
70,71130,80451
71,69459,79123
72,67680,77698
73,65802,76179
74,63834,74569
75,61781,72868
76,59628,71060
77,57362,69129
78,54987,67079
79,52511,64917
80,49933,62643
81,47258,60245
82,44475,57702
83,41564,54989
84,38510,52081
85,35321,48967
86,32032,45658
87,28699,42182
88,25385,38583
89,22154,34909
90,19062,31217
91,16157,27562
92,13476,23999
93,11046,20581
94,8885,17360
95,7001,14379
96,5404,11691
97,4087,9331
98,3032,7312
99,2208,5631
100,1581,4267
101,1112,3177
102,768,2321
103,520,1662
104,344,1165
105,223,797
106,141,532
107,87,345
108,52,218
109,30,133
110,17,78
111,9,44
112,5,24
113,2,12
114,1,6
115,1,3
116,0,1
117,0,1
118,0,0
119,0,0
