0,100000,100000
1,87994,90174
2,85984,88227
3,85035,87357
4,84327,86673
5,83838,86208
6,83495,85888
7,83200,85621
8,82965,85413
9,82670,85130
10,82476,84955
11,82298,84799
12,82122,84648
13,81963,84509
14,81784,84352
15,81594,84181
16,81381,83980
17,81150,83756
18,80907,83519
19,80622,83243
20,80323,82955
21,80023,82672
22,79719,82382
23,79434,82106
24,79149,81839
25,78854,81568
26,78555,81294
27,78244,81004
28,77943,80735
29,77677,80494
30,77420,80265
31,77157,80043
32,76891,79824
33,76619,79613
34,76345,79390
35,76059,79166
36,75746,78939
37,75465,78718
38,75177,78498
39,74877,78275
40,74567,78053
41,74242,77821
42,73881,77573
43,73498,77316
44,73087,77048
45,72673,76778
46,72224,76497
47,71733,76192
48,71195,75860
49,70613,75506
50,69968,75134
51,69246,74725
52,68482,74286
53,67641,73812
54,66738,73307
55,65796,72778
56,64796,72231
57,63710,71648
58,62560,71020
59,61287,70323
60,59948,69591
61,58541,68809
62,57093,67985
63,55550,67120
64,53965,66214
65,52363,65278
66,50728,64322
67,49033,63309
68,47310,62236
69,45526,61097
70,43721,59905
71,41836,58591
72,39932,57216
73,38018,55769
74,36009,54203
75,33978,52546
76,31907,50788
77,29825,48932
78,27743,46979
79,25651,44929
80,23624,42815
81,21628,40643
82,19673,38405
83,17774,36085
84,15861,33598
85,14027,31049
86,12262,28421
87,10593,25752
88,9019,23078
89,7574,20393
90,6224,17684
91,5025,15073
92,3985,12627
93,3074,10339
94,2308,8267
95,1682,6440
96,1188,4878
97,813,3592
98,540,2571
99,348,1790
100,218,1215
101,133,801
102,78,513
103,45,318
104,25,191
105,13,110
106,7,61
107,3,32
108,2,16
109,1,8
110,0,3
111,0,1
112,0,1
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
