0,100000,100000
1,97754,98241
2,97629,98134
3,97541,98064
4,97472,98015
5,97417,97975
6,97370,97940
7,97327,97910
8,97287,97885
9,97253,97860
10,97226,97841
11,97204,97822
12,97182,97805
13,97155,97787
14,97116,97765
15,97059,97736
16,96981,97701
17,96875,97656
18,96758,97607
19,96622,97556
20,96483,97504
21,96332,97456
22,96176,97406
23,96022,97358
24,95862,97308
25,95704,97255
26,95551,97201
27,95415,97147
28,95287,97093
29,95165,97039
30,95041,96982
31,94913,96922
32,94778,96855
33,94645,96785
34,94506,96708
35,94359,96624
36,94202,96532
37,94033,96430
38,93851,96319
39,93656,96199
40,93444,96069
41,93217,95930
42,92972,95779
43,92710,95619
44,92430,95451
45,92131,95276
46,91811,95092
47,91471,94898
48,91114,94693
49,90745,94478
50,90367,94249
51,89977,94007
52,89572,93747
53,89147,93467
54,88696,93163
55,88211,92830
56,87689,92466
57,87125,92066
58,86518,91629
59,85864,91154
60,85161,90638
61,84404,90077
62,83586,89466
63,82701,88801
64,81739,88075
65,80694,87282
66,79557,86416
67,78326,85472
68,77000,84451
69,75581,83352
70,74071,82176
71,72459,80913
72,70740,79556
73,68921,78108
74,67011,76572
75,65014,74947
76,62912,73215
77,60694,71362
78,58362,69392
79,55926,67316
80,53386,65131
81,50743,62828
82,47981,60380
83,45073,57753
84,41992,54913
85,38740,51844
86,35353,48554
87,31888,45072
88,28414,41442
89,24998,37716
90,21702,33949
91,18577,30195
92,15663,26509
93,12993,22944
94,10589,19552
95,8464,16378
96,6635,13482
97,5104,10906
98,3854,8673
99,2861,6785
100,2090,5228
101,1503,3963
102,1061,2951
103,736,2157
104,500,1545
105,332,1083
106,216,741
107,137,495
108,85,321
109,51,202
110,30,123
111,17,73
112,9,41
113,5,22
114,2,12
115,1,6
116,1,3
117,0,1
118,0,0
119,0,0
