0,100000,100000
1,94714,95837
2,94191,95361
3,93958,95163
4,93771,95007
5,93636,94884
6,93515,94789
7,93416,94717
8,93337,94662
9,93268,94613
10,93203,94570
11,93147,94532
12,93091,94497
13,93033,94457
14,92963,94417
15,92886,94377
16,92790,94332
17,92678,94281
18,92544,94221
19,92408,94165
20,92261,94106
21,92106,94046
22,91945,93986
23,91774,93920
24,91603,93850
25,91432,93779
26,91263,93706
27,91092,93630
28,90920,93552
29,90740,93467
30,90554,93377
31,90364,93283
32,90173,93183
33,89973,93076
34,89766,92966
35,89558,92855
36,89346,92743
37,89132,92626
38,88903,92502
39,88661,92371
40,88410,92230
41,88144,92079
42,87861,91921
43,87572,91753
44,87262,91572
45,86923,91374
46,86555,91161
47,86160,90931
48,85733,90679
49,85268,90405
50,84768,90113
51,84238,89792
52,83680,89450
53,83081,89081
54,82424,88677
55,81723,88242
56,80980,87767
57,80200,87266
58,79377,86717
59,78505,86135
60,77571,85501
61,76587,84820
62,75547,84088
63,74438,83289
64,73255,82425
65,71997,81492
66,70656,80482
67,69228,79388
68,67711,78211
69,66106,76949
70,64411,75600
71,62617,74155
72,60720,72605
73,58728,70955
74,56653,69208
75,54500,67367
76,52262,65417
77,49926,63344
78,47494,61148
79,44969,58830
80,42355,56390
81,39658,53818
82,36880,51106
83,34026,48252
84,31101,45254
85,28123,42119
86,25127,38858
87,22158,35496
88,19265,32069
89,16498,28620
90,13901,25201
91,11512,21867
92,9358,18671
93,7456,15666
94,5814,12896
95,4428,10399
96,3294,8209
97,2394,6345
98,1701,4802
99,1184,3562
100,808,2593
101,540,1850
102,353,1291
103,225,880
104,140,585
105,85,378
106,50,237
107,29,144
108,16,85
109,8,48
110,4,26
111,2,13
112,1,7
113,0,3
114,0,1
115,0,1
116,0,0
117,0,0
118,0,0
119,0,0
