0,100000,100000
1,99413,99505
2,99374,99471
3,99348,99449
4,99326,99433
5,99310,99421
6,99296,99410
7,99282,99399
8,99270,99389
9,99259,99379
10,99251,99370
11,99244,99362
12,99236,99354
13,99224,99344
14,99203,99331
15,99168,99312
16,99120,99288
17,99059,99259
18,98986,99226
19,98905,99192
20,98817,99157
21,98723,99123
22,98622,99088
23,98520,99054
24,98419,99019
25,98323,98983
26,98233,98947
27,98148,98909
28,98067,98870
29,97985,98829
30,97901,98786
31,97815,98739
32,97725,98689
33,97631,98635
34,97531,98575
35,97424,98510
36,97310,98439
37,97187,98361
38,97055,98277
39,96912,98186
40,96759,98088
41,96595,97982
42,96418,97869
43,96229,97749
44,96028,97622
45,95814,97490
46,95586,97352
47,95343,97205
48,95088,97051
49,94823,96888
50,94550,96715
51,94268,96532
52,93973,96335
53,93662,96123
54,93329,95891
55,92970,95637
56,92581,95358
57,92158,95051
58,91700,94714
59,91205,94348
60,90672,93952
61,90096,93522
62,89472,93054
63,88790,92541
64,88038,91974
65,87206,91346
66,86288,90650
67,85281,89884
68,84186,89048
69,83006,88145
70,81742,87175
71,80385,86130
72,78929,85003
73,77378,83797
74,75739,82513
75,74012,81148
76,72177,79685
77,70219,78107
78,68144,76425
79,65964,74651
80,63676,72784
81,61277,70812
82,58739,68703
83,56009,66404
84,53035,63858
85,49798,61034
86,46324,57930
87,42669,54573
88,38905,51004
89,35108,47271
90,31344,43426
91,27670,39516
92,24135,35588
93,20779,31689
94,17637,27867
95,14737,24169
96,12123,20669
97,9820,17430
98,7839,14499
99,6172,11903
100,4801,9655
101,3685,7730
102,2790,6104
103,2082,4749
104,1529,3636
105,1105,2737
106,784,2023
107,546,1466
108,373,1040
109,249,721
110,163,487
111,104,321
112,65,205
113,39,127
114,23,76
115,13,44
116,7,24
117,4,13
118,2,6
119,1,3
