0,100000,100000
1,91407,93227
2,90001,91905
3,89324,91308
4,88821,90832
5,88476,90514
6,88209,90272
7,87977,90069
8,87782,89909
9,87610,89769
10,87457,89649
11,87323,89545
12,87192,89440
13,87061,89336
14,86920,89225
15,86761,89097
16,86583,88954
17,86378,88787
18,86161,88614
19,85960,88446
20,85759,88280
21,85550,88112
22,85323,87943
23,85078,87776
24,84778,87609
25,84466,87450
26,84162,87301
27,83967,87159
28,83785,87023
29,83609,86897
30,83437,86773
31,83259,86649
32,83074,86523
33,82886,86395
34,82693,86266
35,82503,86137
36,82303,86001
37,82093,85858
38,81857,85697
39,81602,85530
40,81327,85351
41,81022,85151
42,80689,84942
43,80325,84710
44,79923,84454
45,79478,84180
46,78994,83878
47,78456,83549
48,77871,83197
49,77216,82808
50,76518,82405
51,75774,81969
52,74991,81514
53,74148,81043
54,73261,80537
55,72329,80012
56,71359,79463
57,70344,78887
58,69293,78287
59,68186,77651
60,67025,76981
61,65790,76247
62,64504,75462
63,63155,74622
64,61717,73713
65,60200,72745
66,58601,71709
67,56937,70597
68,55215,69421
69,53429,68199
70,51615,66913
71,49748,65553
72,47824,64107
73,45814,62560
74,43712,60896
75,41616,59150
76,39459,57287
77,37258,55310
78,35026,53237
79,32757,51040
80,30437,48681
81,28131,46198
82,25832,43604
83,23477,40839
84,21138,37970
85,18819,35003
86,16545,31958
87,14342,28860
88,12241,25743
89,10270,22645
90,8458,19610
91,6825,16691
92,5388,13939
93,4154,11403
94,3122,9123
95,2283,7124
96,1625,5428
97,1125,4034
98,758,2925
99,499,2071
100,320,1434
101,201,969
102,122,638
103,73,408
104,42,254
105,23,152
106,12,88
107,6,49
108,3,26
109,2,13
110,1,6
111,0,3
112,0,1
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
