0,100000,100000
1,99241,99377
2,99187,99331
3,99153,99303
4,99126,99283
5,99106,99268
6,99089,99255
7,99073,99242
8,99058,99230
9,99045,99219
10,99035,99208
11,99026,99199
12,99017,99189
13,99003,99178
14,98978,99162
15,98940,99142
16,98888,99116
17,98821,99084
18,98743,99048
19,98655,99011
20,98560,98974
21,98458,98937
22,98349,98900
23,98238,98862
24,98128,98825
25,98025,98786
26,97927,98747
27,97835,98706
28,97747,98665
29,97658,98621
30,97567,98573
31,97473,98523
32,97375,98469
33,97273,98411
34,97164,98347
35,97048,98277
36,96924,98200
37,96790,98116
38,96647,98025
39,96492,97927
40,96325,97821
41,96146,97708
42,95954,97586
43,95749,97457
44,95530,97322
45,95297,97180
46,95049,97032
47,94785,96875
48,94508,96709
49,94220,96535
50,93924,96350
51,93618,96154
52,93299,95943
53,92962,95716
54,92603,95468
55,92216,95198
56,91797,94899
57,91343,94572
58,90851,94213
59,90321,93823
60,89750,93401
61,89133,92942
62,88465,92443
63,87736,91896
64,86936,91293
65,86055,90628
66,85085,89894
67,84025,89088
68,82874,88210
69,81636,87263
70,80312,86245
71,78892,85150
72,77371,83971
73,75752,82708
74,74044,81366
75,72248,79941
76,70343,78414
77,68315,76772
78,66170,75022
79,63919,73177
80,61560,71235
81,59091,69185
82,56485,66995
83,53696,64616
84,50673,61995
85,47405,59102
86,43918,55938
87,40271,52531
88,36538,48924
89,32792,45167
90,29100,41312
91,25519,37409
92,22098,33508
93,18875,29657
94,15882,25906
95,13145,22303
96,10703,18919
97,8575,15814
98,6764,13029
99,5259,10587
100,4037,8494
101,3056,6722
102,2280,5243
103,1674,4025
104,1210,3039
105,859,2253
106,598,1639
107,409,1167
108,273,812
109,179,552
110,114,365
111,71,235
112,43,146
113,25,88
114,14,51
115,8,29
116,4,15
117,2,8
118,1,4
119,0,2
