0,100000,100000
1,85404,88031
2,82601,85336
3,81251,84066
4,80397,83216
5,79693,82532
6,79193,82049
7,78827,81697
8,78569,81447
9,78368,81258
10,78209,81107
11,78044,80943
12,77875,80783
13,77710,80626
14,77525,80442
15,77328,80255
16,77122,80050
17,76875,79806
18,76584,79516
19,75885,78892
20,75482,78484
21,75099,78064
22,74771,77707
23,74435,77343
24,74084,76973
25,73746,76610
26,73405,76245
27,73063,75874
28,72729,75527
29,72370,75171
30,72005,74813
31,71652,74481
32,71296,74147
33,70960,73827
34,70615,73512
35,70247,73192
36,69858,72856
37,69436,72497
38,69019,72147
39,68635,71822
40,68249,71500
41,67843,71171
42,67418,70838
43,66977,70500
44,66507,70146
45,66028,69791
46,65516,69424
47,64995,69050
48,64430,68653
49,63820,68247
50,63169,67818
51,62478,67373
52,61722,66883
53,60912,66372
54,60053,65837
55,59184,65306
56,58264,64760
57,57274,64168
58,56210,63533
59,55094,62873
60,53905,62177
61,52616,61408
62,51267,60590
63,49825,59697
64,48275,58738
65,46681,57755
66,45022,56719
67,43299,55614
68,41573,54457
69,39753,53278
70,37933,52054
71,36079,50747
72,34179,49358
73,32221,47864
74,30272,46318
75,28380,44735
76,26514,43112
77,24641,41415
78,22796,39668
79,20973,37833
80,19217,35958
81,17448,33938
82,15747,31898
83,14134,29839
84,12530,27664
85,11014,25457
86,9562,23194
87,8219,20953
88,6984,18724
89,5819,16483
90,4810,14392
91,3920,12417
92,3148,10572
93,2479,8879
94,1898,7244
95,1417,5793
96,1029,4518
97,728,3441
98,500,2546
99,335,1837
100,217,1273
101,135,854
102,82,560
103,48,351
104,26,211
105,14,122
106,7,67
107,3,34
108,2,17
109,1,8
110,0,3
111,0,1
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
